ingredient_key,ingredient_id,ingredient_name,ingredient_zh_name,ingredient_tags,recipe_id,recipe_key,recipe_name,recipe_zh_name,character_required,priority,foodtype,health,hunger,sanity,cooktime,recipe_requirement_text,example_combo_keys,example_combo_names,example_combo_zh_names,direct_required_ingredient_ids,result_scope
asparagus@together,asparagus,Asparagus,蘆筍,veggie=1,frogfishbowl,frogfishbowl,Fish Cordon Bleu,魚肉藍帶,Warly,30,meat,20,37.5,-10,2,蛙腿 >= 2、魚類係數 >= 1、不可放 不可食用,asparagus@together + oceanfish_medium_4_inv + froglegs_cooked@together + froglegs_cooked@together,Asparagus + Black Catfish + Cooked Frog Legs + Cooked Frog Legs,蘆筍 + 黑鯰魚 + 熟蛙腿 + 熟蛙腿,froglegs | froglegs_cooked,warly
asparagus@together,asparagus,Asparagus,蘆筍,veggie=1,glowberrymousse,glowberrymousse,Glow Berry Mousse,發光漿果慕斯,Warly,30,veggie,3,37.5,10,1,發光漿果 >= 1 或 小發光漿果 >= 2、水果係數 >= 2、不可放 肉類係數、不可放 不可食用,asparagus@together + asparagus@together + cave_banana@together + wormlight@together,Asparagus + Asparagus + Banana + Glow Berry,蘆筍 + 蘆筍 + 香蕉 + 發光漿果,wormlight | wormlight_lesser,warly
asparagus@together,asparagus,Asparagus,蘆筍,veggie=1,dragonchilisalad,dragonchilisalad,Hot Dragon Chili Salad,辣龍椒沙拉,Warly,30,veggie,-3,25,10,0.75,火龍果 >= 1、辣椒 >= 1、不可放 肉類係數、不可放 不可食用、不可放 蛋類係數,asparagus@together + asparagus@together + dragonfruit@together + pepper,Asparagus + Asparagus + Dragon Fruit + Pepper,蘆筍 + 蘆筍 + 火龍果 + 辣椒,dragonfruit | dragonfruit_cooked | pepper | pepper_cooked,warly
asparagus@together,asparagus,Asparagus,蘆筍,veggie=1,monstertartare_dst,monstertartare_dst,Monster Tartare,怪物韃靼,Warly,30,meat,-20,62.5,-20,0.5,怪物係數 >= 2、不可放 不可食用,asparagus@together + asparagus@together + monstermeat_cooked@together + monstermeat_cooked@together,Asparagus + Asparagus + Cooked Monster Meat + Cooked Monster Meat,蘆筍 + 蘆筍 + 熟怪物肉 + 熟怪物肉,,warly
asparagus@together,asparagus,Asparagus,蘆筍,veggie=1,moqueca,moqueca,Moqueca,巴西海鮮燉魚,Warly,30,meat,60,112.5,33,2,魚類係數 > 0、洋蔥 >= 1、番茄根 >= 1、不可放 不可食用,asparagus@together + barnacle + onion + tomato_cooked,Asparagus + Barnacles + Onion + Roasted Toma Root,蘆筍 + 藤壺 + 洋蔥 + 烤番茄根,onion | onion_cooked | tomato | tomato_cooked,warly
asparagus@together,asparagus,Asparagus,蘆筍,veggie=1,potatosouffle,potatosouffle,Puffed Potato Souffle,馬鈴薯舒芙蕾,Warly,30,veggie,20,37.5,15,2,馬鈴薯 >= 2、蛋類係數 > 0、不可放 肉類係數、不可放 不可食用,asparagus@together + bird_egg_cooked@together + potato + potato,Asparagus + Cooked Egg + Potato + Potato,蘆筍 + 熟蛋 + 馬鈴薯 + 馬鈴薯,potato | potato_cooked,warly
asparagus@together,asparagus,Asparagus,蘆筍,veggie=1,voltgoatjelly,voltgoatjelly,Volt Goat Chaud Froid,伏特羊果凍,Warly,30,goodies,3,37.5,10,2,伏特羊角 >= 1、甜味係數 >= 2、不可放 肉類係數,asparagus@together + asparagus@together + royal_jelly + lightninggoathorn,Asparagus + Asparagus + Royal Jelly + Volt Goat Horn,蘆筍 + 蘆筍 + 蜂王漿 + 伏特羊角,lightninggoathorn,warly
cave_banana@together,cave_banana,Banana,香蕉,fruit=1,dustmeringue,dustmeringue,Amberosia,琥珀美食,,100,,0,0,,2,塵土塊 >= 1,asparagus@together + asparagus@together + cave_banana@together + refined_dust,Asparagus + Asparagus + Banana + Collected Dust,蘆筍 + 蘆筍 + 香蕉 + 塵土塊,refined_dust,standard
cave_banana@together,cave_banana,Banana,香蕉,fruit=1,asparagussoup_dst,asparagussoup_dst,Asparagus Soup,蘆筍湯,,10,veggie,20,18.75,5,0.5,蘆筍 >= 1、蔬菜係數 > 2、不可放 肉類係數、不可放 不可食用,asparagus@together + asparagus@together + asparagus@together + cave_banana@together,Asparagus + Asparagus + Asparagus + Banana,蘆筍 + 蘆筍 + 蘆筍 + 香蕉,asparagus | asparagus_cooked,standard
cave_banana@together,cave_banana,Banana,香蕉,fruit=1,baconeggs_dst,baconeggs_dst,Bacon and Eggs,培根煎蛋,,10,meat,20,75,5,2,蛋類係數 > 1、肉類係數 > 1、不可放 蔬菜係數,cave_banana@together + barnacle + plantmeat_cooked@together + tallbirdegg_cooked@together,Banana + Barnacles + Cooked Leafy Meat + Fried Tallbird Egg,香蕉 + 藤壺 + 熟葉肉 + 煎高腳鳥蛋,,standard
cave_banana@together,cave_banana,Banana,香蕉,fruit=1,bananapop_dst,bananapop_dst,Banana Pop,香蕉冰棒,,20,veggie,20,12.5,33,0.5,香蕉 >= 1、冰凍係數 > 0、樹枝 >= 1、不可放 肉類係數、不可放 魚類係數,asparagus@together + cave_banana@together + ice@together + twigs@together,Asparagus + Banana + Ice + Twigs,蘆筍 + 香蕉 + 冰 + 樹枝,cave_banana | cave_banana_cooked | twigs,standard
cave_banana@together,cave_banana,Banana,香蕉,fruit=1,bananajuice,bananajuice,Banana Shake,香蕉奶昔,,1,veggie,8,25,33,0.5,香蕉 >= 2、不可放 肉類係數、不可放 魚類係數、不可放 怪物係數,asparagus@together + asparagus@together + cave_banana@together + cave_banana@together,Asparagus + Asparagus + Banana + Banana,蘆筍 + 蘆筍 + 香蕉 + 香蕉,cave_banana | cave_banana_cooked,standard
cave_banana@together,cave_banana,Banana,香蕉,fruit=1,barnaclesushi,barnaclesushi,Barnacle Nigiri,藤壺握壽司,,30,meat,40,37.5,5,0.5,藤壺 >= 1、海帶葉 >= 1、蛋類係數 >= 1,cave_banana@together + barnacle + bird_egg_cooked@together + kelp_cooked,Banana + Barnacles + Cooked Egg + Cooked Kelp Fronds,香蕉 + 藤壺 + 熟蛋 + 熟海帶葉,barnacle | barnacle_cooked | kelp | kelp_cooked | kelp_dried,standard
cave_banana@together,cave_banana,Banana,香蕉,fruit=1,barnaclepita,barnaclepita,Barnacle Pita,藤壺皮塔餅,,25,meat,20,37.5,5,2,藤壺 >= 1、蔬菜係數 >= 0.5,asparagus@together + asparagus@together + cave_banana@together + barnacle,Asparagus + Asparagus + Banana + Barnacles,蘆筍 + 蘆筍 + 香蕉 + 藤壺,barnacle | barnacle_cooked,standard
cave_banana@together,cave_banana,Banana,香蕉,fruit=1,beefalotreat,beefalotreat,Beefalo Treats,皮弗婁牛零食,,-4,roughage,75,25,0,2,不可食用 > 0、種子係數 > 0、必忘我 >= 1、不可放 怪物係數、不可放 肉類係數、不可放 魚類係數、不可放 蛋類係數、不可放 油脂係數、不可放 乳製係數、不可放 魔法係數,cave_banana@together + acorn@together + boneshard + forgetmelots,Banana + Birchnut + Bone Shards + Forget-Me-Lots,香蕉 + 樺栗果 + 骨頭碎片 + 必忘我,forgetmelots,standard
cave_banana@together,cave_banana,Banana,香蕉,fruit=1,veggieomlet,veggieomlet,Breakfast Skillet,早餐鍋,,1,meat,20,37.5,5,1,蛋類係數 >= 1、蔬菜係數 >= 1、不可放 肉類係數、不可放 乳製係數,asparagus@together + asparagus@together + cave_banana@together + bird_egg_cooked@together,Asparagus + Asparagus + Banana + Cooked Egg,蘆筍 + 蘆筍 + 香蕉 + 熟蛋,,standard
cave_banana@together,cave_banana,Banana,香蕉,fruit=1,bunnystew,bunnystew,Bunny Stew,兔肉燉湯,,1,meat,20,37.5,5,0.5,肉類係數 > 0 且 < 1、冰凍係數 >= 2、不可放 不可食用,cave_banana@together + barnacle + ice@together + ice@together,Banana + Barnacles + Ice + Ice,香蕉 + 藤壺 + 冰 + 冰,,standard
cave_banana@together,cave_banana,Banana,香蕉,fruit=1,butterflymuffin_dst,butterflymuffin_dst,Butter Muffin,蝴蝶鬆餅,,1,veggie,20,37.5,5,2,蝴蝶翅膀 >= 1 或 月蛾翅膀 >= 1、不可放 肉類係數、蔬菜係數 >= 0.5,asparagus@together + asparagus@together + cave_banana@together + butterflywings@together,Asparagus + Asparagus + Banana + Butterfly Wings,蘆筍 + 蘆筍 + 香蕉 + 蝴蝶翅膀,butterflywings | moonbutterflywings,standard
cave_banana@together,cave_banana,Banana,香蕉,fruit=1,californiaroll_dst,californiaroll_dst,California Roll,加州卷,,20,meat,20,37.5,10,0.5,海帶葉 = 2、魚類係數 >= 1,cave_banana@together + oceanfish_medium_4_inv + kelp_cooked + kelp_cooked,Banana + Black Catfish + Cooked Kelp Fronds + Cooked Kelp Fronds,香蕉 + 黑鯰魚 + 熟海帶葉 + 熟海帶葉,kelp | kelp_cooked | kelp_dried,standard
cave_banana@together,cave_banana,Banana,香蕉,fruit=1,ceviche_dst,ceviche_dst,Ceviche,酸橘汁醃魚,,20,meat,20,25,5,0.5,魚類係數 >= 2、冰凍係數 > 0,asparagus@together + cave_banana@together + oceanfish_medium_4_inv + oceanfish_medium_8_inv,Asparagus + Banana + Black Catfish + Ice Bream,蘆筍 + 香蕉 + 黑鯰魚 + 冰鯛魚,,standard
cave_banana@together,cave_banana,Banana,香蕉,fruit=1,mashedpotatoes,mashedpotatoes,Creamy Potato Purée,奶油馬鈴薯泥,,20,veggie,20,37.5,33,1,馬鈴薯 > 1、大蒜 >= 1、不可放 肉類係數、不可放 不可食用,cave_banana@together + garlic + potato + potato,Banana + Garlic + Potato + Potato,香蕉 + 大蒜 + 馬鈴薯 + 馬鈴薯,garlic | garlic_cooked | potato | potato_cooked,standard
cave_banana@together,cave_banana,Banana,香蕉,fruit=1,dragonpie_dst,dragonpie_dst,Dragonpie,火龍果派,,1,veggie,40,75,5,2,火龍果 >= 1、不可放 肉類係數,asparagus@together + asparagus@together + cave_banana@together + dragonfruit@together,Asparagus + Asparagus + Banana + Dragon Fruit,蘆筍 + 蘆筍 + 香蕉 + 火龍果,dragonfruit | dragonfruit_cooked,standard
cave_banana@together,cave_banana,Banana,香蕉,fruit=1,potatotornado,potatotornado,Fancy Spiralled Tubers,螺旋薯塔,,10,veggie,3,37.5,15,0.75,馬鈴薯 >= 1、樹枝 >= 1、怪物係數 > 0 且 <= 1、不可放 肉類係數、不可食用 > 0 且 <= 2,asparagus@together + cave_banana@together + potato + twigs@together,Asparagus + Banana + Potato + Twigs,蘆筍 + 香蕉 + 馬鈴薯 + 樹枝,potato | potato_cooked | twigs,standard
cave_banana@together,cave_banana,Banana,香蕉,fruit=1,koalefig_trunk,koalefig_trunk,Fig-Stuffed Trunk,無花果釀象鼻,,40,meat,60,56.25,0,2,無尾象鼻 >= 1 或 冬象鼻 >= 1、無花果 >= 1,asparagus@together + cave_banana@together + fig_cooked + trunk_summer@together,Asparagus + Banana + Cooked Fig + Koalefant Trunk,蘆筍 + 香蕉 + 熟無花果 + 無尾象鼻,fig | fig_cooked | trunk_summer | trunk_summer_cooked | trunk_winter,standard
cave_banana@together,cave_banana,Banana,香蕉,fruit=1,figatoni,figatoni,Figatoni,無花果通心粉,,30,veggie,30,56.25,15,2,無花果 >= 1、蔬菜係數 >= 2、不可放 肉類係數,asparagus@together + asparagus@together + cave_banana@together + fig_cooked,Asparagus + Asparagus + Banana + Cooked Fig,蘆筍 + 蘆筍 + 香蕉 + 熟無花果,fig | fig_cooked,standard
cave_banana@together,cave_banana,Banana,香蕉,fruit=1,frognewton,frognewton,Figgy Frogwich,無花果蛙腿三明治,,1,meat,8,18.75,10,1,無花果 >= 1、蛙腿 >= 1,asparagus@together + cave_banana@together + fig_cooked + froglegs_cooked@together,Asparagus + Banana + Cooked Fig + Cooked Frog Legs,蘆筍 + 香蕉 + 熟無花果 + 熟蛙腿,fig | fig_cooked | froglegs | froglegs_cooked,standard
cave_banana@together,cave_banana,Banana,香蕉,fruit=1,figkabab,figkabab,Figkabab,無花果烤串,,30,meat,20,25,15,1,無花果 >= 1、樹枝 >= 1、肉類係數 >= 1、怪物係數 > 0 且 <= 1,cave_banana@together + oceanfish_medium_4_inv + fig_cooked + twigs@together,Banana + Black Catfish + Cooked Fig + Twigs,香蕉 + 黑鯰魚 + 熟無花果 + 樹枝,fig | fig_cooked | twigs,standard
cave_banana@together,cave_banana,Banana,香蕉,fruit=1,fishtacos_dst,fishtacos_dst,Fish Tacos,魚肉玉米餅,,10,meat,20,37.5,5,0.5,魚類係數 > 0、玉米 >= 1 或 爆米花魚 >= 1 或 玉米鱈魚 >= 1,asparagus@together + cave_banana@together + oceanfish_small_3_inv + corn@together,Asparagus + Banana + Bitty Baitfish + Corn,蘆筍 + 香蕉 + 小餌魚 + 玉米,corn | corn_cooked | oceanfish_medium_5_inv | oceanfish_small_5_inv,standard
cave_banana@together,cave_banana,Banana,香蕉,fruit=1,fishsticks_dst,fishsticks_dst,Fishsticks,魚排,,10,meat,40,37.5,5,2,魚類係數 > 0、樹枝 >= 1、不可食用 > 0、不可食用 > 0 且 <= 1,asparagus@together + cave_banana@together + oceanfish_small_3_inv + twigs@together,Asparagus + Banana + Bitty Baitfish + Twigs,蘆筍 + 香蕉 + 小餌魚 + 樹枝,twigs,standard
cave_banana@together,cave_banana,Banana,香蕉,fruit=1,jammypreserves_dst,jammypreserves_dst,Fist Full of Jam,一把果醬,,0,veggie,3,37.5,5,0.5,水果係數 > 0、不可放 肉類係數、不可放 蔬菜係數、不可放 不可食用,cave_banana@together + cave_banana@together + cave_banana@together + durian@together,Banana + Banana + Banana + Durian,香蕉 + 香蕉 + 香蕉 + 榴槤,,standard
cave_banana@together,cave_banana,Banana,香蕉,fruit=1,frogglebunwich_dst,frogglebunwich_dst,Froggle Bunwich,蛙腿三明治,,1,meat,20,37.5,5,2,蛙腿 >= 1、蔬菜係數 >= 0.5,asparagus@together + asparagus@together + cave_banana@together + froglegs_cooked@together,Asparagus + Asparagus + Banana + Cooked Frog Legs,蘆筍 + 蘆筍 + 香蕉 + 熟蛙腿,froglegs | froglegs_cooked,standard
cave_banana@together,cave_banana,Banana,香蕉,fruit=1,frozenbananadaiquiri,frozenbananadaiquiri,Frozen Banana Daiquiri,冰香蕉代基里,,2,goodies,30,18.75,15,1,香蕉 >= 1、冰凍係數 >= 1、不可放 肉類係數、不可放 魚類係數,asparagus@together + asparagus@together + cave_banana@together + ice@together,Asparagus + Asparagus + Banana + Ice,蘆筍 + 蘆筍 + 香蕉 + 冰,cave_banana | cave_banana_cooked,standard
cave_banana@together,cave_banana,Banana,香蕉,fruit=1,fruitmedley_dst,fruitmedley_dst,Fruit Medley,水果聖代,,0,veggie,20,25,5,0.5,水果係數 >= 3、不可放 肉類係數、不可放 蔬菜係數,cave_banana@together + cave_banana@together + cave_banana@together + durian@together,Banana + Banana + Banana + Durian,香蕉 + 香蕉 + 香蕉 + 榴槤,,standard
cave_banana@together,cave_banana,Banana,香蕉,fruit=1,honeyham_dst,honeyham_dst,Honey Ham,蜜汁火腿,,2,meat,30,75,5,2,蜂蜜 >= 1、肉類係數 > 1.5、不可放 不可食用,cave_banana@together + oceanfish_medium_4_inv + oceanfish_medium_4_inv + honey@together,Banana + Black Catfish + Black Catfish + Honey,香蕉 + 黑鯰魚 + 黑鯰魚 + 蜂蜜,honey,standard
cave_banana@together,cave_banana,Banana,香蕉,fruit=1,honeynuggets_dst,honeynuggets_dst,Honey Nuggets,蜜汁肉塊,,2,meat,20,37.5,5,2,蜂蜜 >= 1、肉類係數 > 0 且 <= 1.5、不可放 不可食用,asparagus@together + cave_banana@together + batwing@together + honey@together,Asparagus + Banana + Batilisk Wing + Honey,蘆筍 + 香蕉 + 蝙蝠翅膀 + 蜂蜜,honey,standard
cave_banana@together,cave_banana,Banana,香蕉,fruit=1,icecream_dst,icecream_dst,Ice Cream,冰淇淋,,10,goodies,0,25,50,0.5,冰凍係數 > 0、乳製係數 > 0、甜味係數 > 0、不可放 肉類係數、不可放 蔬菜係數、不可放 不可食用、不可放 蛋類係數,cave_banana@together + butter@together + honey@together + ice@together,Banana + Butter + Honey + Ice,香蕉 + 奶油 + 蜂蜜 + 冰,,standard
cave_banana@together,cave_banana,Banana,香蕉,fruit=1,leafymeatsouffle,leafymeatsouffle,Jelly Salad,果凍沙拉,,50,meat,0,37.5,50,2,葉肉 >= 2、甜味係數 >= 2,cave_banana@together + plantmeat_cooked@together + plantmeat_cooked@together + royal_jelly,Banana + Cooked Leafy Meat + Cooked Leafy Meat + Royal Jelly,香蕉 + 熟葉肉 + 熟葉肉 + 蜂王漿,plantmeat | plantmeat_cooked,standard
cave_banana@together,cave_banana,Banana,香蕉,fruit=1,jellybean,jellybean,Jellybeans,彩虹糖豆,,12,goodies,2,0,5,2.5,蜂王漿 >= 1、不可放 不可食用、不可放 怪物係數,asparagus@together + asparagus@together + cave_banana@together + royal_jelly,Asparagus + Asparagus + Banana + Royal Jelly,蘆筍 + 蘆筍 + 香蕉 + 蜂王漿,royal_jelly,standard
cave_banana@together,cave_banana,Banana,香蕉,fruit=1,kabobs_dst,kabobs_dst,Kabobs,肉串,,5,meat,3,37.5,5,2,肉類係數 > 0、樹枝 >= 1、怪物係數 > 0 且 <= 1、不可食用 > 0、不可食用 > 0 且 <= 1,asparagus@together + cave_banana@together + batwing@together + twigs@together,Asparagus + Banana + Batilisk Wing + Twigs,蘆筍 + 香蕉 + 蝙蝠翅膀 + 樹枝,twigs,standard
cave_banana@together,cave_banana,Banana,香蕉,fruit=1,leafloaf,leafloaf,Leafy Meatloaf,葉肉糕,,25,meat,8,37.5,5,2,葉肉 >= 2,asparagus@together + cave_banana@together + plantmeat_cooked@together + plantmeat_cooked@together,Asparagus + Banana + Cooked Leafy Meat + Cooked Leafy Meat,蘆筍 + 香蕉 + 熟葉肉 + 熟葉肉,plantmeat | plantmeat_cooked,standard
cave_banana@together,cave_banana,Banana,香蕉,fruit=1,mandrakesoup_dst,mandrakesoup_dst,Mandrake Soup,曼德拉草湯,,10,veggie,100,150,5,3,曼德拉草 >= 1,asparagus@together + asparagus@together + cave_banana@together + mandrake@together,Asparagus + Asparagus + Banana + Mandrake,蘆筍 + 蘆筍 + 香蕉 + 曼德拉草,mandrake,standard
cave_banana@together,cave_banana,Banana,香蕉,fruit=1,meatballs_dst,meatballs_dst,Meatballs,肉丸,,-1,meat,3,62.5,5,0.75,肉類係數 > 0、不可放 不可食用,asparagus@together + asparagus@together + cave_banana@together + batwing@together,Asparagus + Asparagus + Banana + Batilisk Wing,蘆筍 + 蘆筍 + 香蕉 + 蝙蝠翅膀,,standard
cave_banana@together,cave_banana,Banana,香蕉,fruit=1,bonestew_dst,bonestew_dst,Meaty Stew,肉湯,,0,meat,12,150,5,0.75,肉類係數 >= 3、不可放 不可食用,cave_banana@together + oceanfish_medium_4_inv + plantmeat_cooked@together + meat_cooked@together,Banana + Black Catfish + Cooked Leafy Meat + Cooked Meat,香蕉 + 黑鯰魚 + 熟葉肉 + 熟肉,,standard
cave_banana@together,cave_banana,Banana,香蕉,fruit=1,batnosehat,batnosehat,Milkmade Hat,奶香帽,,55,,0,187.5,-5.32,2,裸露鼻孔 >= 1、海帶葉 >= 1、乳製係數 >= 1,cave_banana@together + butter@together + kelp + batnose,Banana + Butter + Kelp Fronds + Naked Nostrils,香蕉 + 奶油 + 海帶葉 + 裸露鼻孔,batnose | batnose_cooked | kelp | kelp_cooked | kelp_dried,standard
cave_banana@together,cave_banana,Banana,香蕉,fruit=1,monsterlasagna_dst,monsterlasagna_dst,Monster Lasagna,怪物千層麵,,10,meat,-20,37.5,-20,0.5,怪物係數 >= 2、不可放 不可食用,asparagus@together + cave_banana@together + monstermeat_cooked@together + monstermeat_cooked@together,Asparagus + Banana + Cooked Monster Meat + Cooked Monster Meat,蘆筍 + 香蕉 + 熟怪物肉 + 熟怪物肉,,standard
cave_banana@together,cave_banana,Banana,香蕉,fruit=1,perogies_dst,perogies_dst,Pierogi,波蘭餃子,,5,meat,40,37.5,5,1,蛋類係數 > 0、肉類係數 > 0、蔬菜係數 >= 0.5、不可放 不可食用,asparagus@together + cave_banana@together + batwing@together + bird_egg_cooked@together,Asparagus + Banana + Batilisk Wing + Cooked Egg,蘆筍 + 香蕉 + 蝙蝠翅膀 + 熟蛋,,standard
cave_banana@together,cave_banana,Banana,香蕉,fruit=1,justeggs,justeggs,Plain Omelette,純煎蛋,,0,meat,3,50,5,0.5,蛋類係數 >= 3,asparagus@together + cave_banana@together + butter@together + tallbirdegg_cooked@together,Asparagus + Banana + Butter + Fried Tallbird Egg,蘆筍 + 香蕉 + 奶油 + 煎高腳鳥蛋,,standard
cave_banana@together,cave_banana,Banana,香蕉,fruit=1,powcake_dst,powcake_dst,Powdercake,粉末蛋糕,,10,veggie,-3,0,0,0.5,樹枝 >= 1、蜂蜜 >= 1、玉米 >= 1 或 爆米花魚 >= 1 或 玉米鱈魚 >= 1,cave_banana@together + corn@together + honey@together + twigs@together,Banana + Corn + Honey + Twigs,香蕉 + 玉米 + 蜂蜜 + 樹枝,corn | corn_cooked | honey | oceanfish_medium_5_inv | oceanfish_small_5_inv | twigs,standard
cave_banana@together,cave_banana,Banana,香蕉,fruit=1,pumpkincookie_dst,pumpkincookie_dst,Pumpkin Cookie,南瓜餅乾,,10,veggie,0,37.5,15,2,南瓜 >= 1、甜味係數 >= 2,cave_banana@together + boneshard + pumpkin_cooked@together + royal_jelly,Banana + Bone Shards + Hot Pumpkin + Royal Jelly,香蕉 + 骨頭碎片 + 熱南瓜 + 蜂王漿,pumpkin | pumpkin_cooked,standard
cave_banana@together,cave_banana,Banana,香蕉,fruit=1,ratatouille_dst,ratatouille_dst,Ratatouille,蔬菜雜燴,,0,veggie,3,25,5,1,不可放 肉類係數、蔬菜係數 >= 0.5、不可放 不可食用,asparagus@together + asparagus@together + cave_banana@together + berries@together,Asparagus + Asparagus + Banana + Berries,蘆筍 + 蘆筍 + 香蕉 + 漿果,,standard
cave_banana@together,cave_banana,Banana,香蕉,fruit=1,salsa,salsa,Salsa Fresca,莎莎醬,,20,veggie,30,25,33,0.5,番茄根 >= 1、洋蔥 >= 1、不可放 肉類係數、不可放 蛋類係數、不可放 不可食用,asparagus@together + cave_banana@together + onion + tomato_cooked,Asparagus + Banana + Onion + Roasted Toma Root,蘆筍 + 香蕉 + 洋蔥 + 烤番茄根,onion | onion_cooked | tomato | tomato_cooked,standard
